;TECHPUBLAYERNAME;uuid
557;ch.nagra.aeromagnetische-karte_1100;2ffdbb13-27dc-4380-8349-8debfeca4fd9
558;ch.nagra.aeromagnetische-karte_1500;b814401b-9eb2-4e6c-b4a9-f24df7b8bba6
