;TECHPUBLAYERNAME;uuid
307;ch.bag.radioaktivitaet-atmosphaere;170800fb-e85c-42b7-8c4b-ba33b364b79f
308;ch.bag.radonkarte;54a8a239-ace3-4510-8fd4-7b4ddc370727
309;ch.bag.zecken-fsme-faelle;836e4e0e-f2b5-4cbc-a20a-62fca7fd2ebe
310;ch.bag.zecken-fsme-impfung;c5b6314d-91ac-466b-ab97-4b7c3c6e5f94
311;ch.bag.zeckenstichmodell;a30c52be-0d18-4b5f-8872-5981b0666376
