;TECHPUBLAYERNAME;uuid
562;ch.swisstopo-vd.amtliche-vermessung;a3c0f7fb-1be0-4385-9c54-33b65ae3e1ae
563;ch.swisstopo-vd.geometa-gemeinde;9114e8ee-f90c-4c05-af2e-0fe999f833bb
564;ch.swisstopo-vd.geometa-grundbuch;dad4a841-708b-4a99-94bc-743bb28e0ab0
565;ch.swisstopo-vd.geometa-nfgeom;601959f6-8345-429e-884c-8f0d37c414da
566;ch.swisstopo-vd.geometa-periodische_nachfuehrung;67e2ea0a-868f-445e-848a-c33eb1528ec5
567;ch.swisstopo-vd.geometa-standav;1a848168-d629-4422-8097-c94a63164845
568;ch.swisstopo-vd.ortschaftenverzeichnis_plz;972cd117-f1ed-4818-be14-233d89ab9fdf
569;ch.swisstopo-vd.spannungsarme-gebiete;c8b1a15e-b4db-49b0-ad3a-5b113c072fca
570;ch.swisstopo-vd.stand-oerebkataster;fb60594e-2b16-45af-9bc0-b444035070f5
